44.482	47.5	43.744	26.7	43.288	0.0092	50.384	9.44	51.698	3.15	50.228	4.88	51.849	0.04	50.738	0.156	51.97	0.42	6.273	6.7	6.239	0.74	6.977	4.1	7.367	1.38	7.097	0.127	6.94	0.078	0	0	7.116	0.068	8.105	0.71	8.398	0.025	8.423	0.035	0	0	6.284	0.095	5.546	0.28	0	0
45.998	47.5	45.208	26.8	44.743	0.0102	52.113	9.58	53.476	3.2	51.947	4.95	53.634	0.042	52.475	0.166	53.762	0.42	6.495	7.1	6.458	0.78	7.248	4.4	7.636	1.45	7.37	0.131	7.204	0.081	0	0	7.374	0.074	8.426	0.76	8.714	0.025	8.753	0.037	0	0	6.534	0.099	5.743	0.3	0	0
47.547	47.5	46.7	26.9	46.224	0.0111	53.877	9.68	55.293	3.24	53.695	5	55.457	0.045	54.246	0.176	55.597	0.42	6.72	7.4	6.68	0.82	7.526	4.7	7.91	1.49	7.653	0.132	7.471	0.083	0	0	7.635	0.079	8.757	0.82	9.051	0.026	9.088	0.038	0	0	6.789	0.103	5.943	0.32	0	0
49.128	47.5	48.221	27	47.734	0.0126	55.674	9.77	57.142	3.28	55.48	5.06	57.313	0.047	56.054	0.186	57.456	0.42	6.949	7.7	6.905	0.86	7.811	4.9	8.186	1.55	7.94	0.133	7.746	0.085	0	0	7.909	0.087	9.088	0.88	9.385	0.026	9.431	0.039	0	0	7.058	0.106	6.151	0.34	0	0
50.742	47.4	49.773	27.2	49.274	0.0135	57.505	9.86	59.028	3.32	57.3	5.11	59.21	0.049	57.898	0.195	59.357	0.42	7.18	8.1	7.133	0.9	8.102	5.2	8.468	1.59	8.231	0.137	8.026	0.088	0	0	8.176	0.092	9.437	0.93	9.73	0.028	9.779	0.04	0	0	7.31	0.11	6.341	0.36	0	0
52.389	47.4	51.354	27.2	50.846	0.0145	59.383	9.99	60.962	3.38	59.159	5.18	61.141	0.051	59.78	0.204	61.309	0.41	7.416	8.3	7.367	0.93	8.402	5.4	8.752	1.62	8.537	0.139	8.313	0.091	0	0	8.456	0.098	9.78	0.99	10.09	0.029	10.143	0.041	0	0	7.58	0.114	6.545	0.37	0	0
54.07	47.3	52.965	27.3	52.443	0.0159	61.29	10.1	62.929	3.42	61.05	5.21	63.114	0.05	61.7	0.213	63.286	0.44	7.656	8.6	7.605	0.97	8.709	5.7	9.044	1.75	8.847	0.144	8.607	0.096	9.24	0.0103	8.738	0.103	10.144	1.04	10.46	0.03	10.511	0.044	10.344	0.0063	7.857	0.119	6.753	0.39	0	0
55.79	47.1	54.611	27.3	54.08	0.0173	63.243	10.2	64.942	3.48	62.985	5.28	65.132	0.06	63.662	0.222	65.316	0.46	7.899	8.9	7.844	1	9.023	6	9.342	1.9	9.163	0.147	8.905	0.1	9.554	0.0268	9.023	0.108	10.516	1.1	10.834	0.031	10.89	0.045	10.733	0.0167	8.139	0.124	6.96	0.41	0	0
57.535	47.2	56.28	27.3	55.735	0.0192	65.222	10.3	66.982	3.53	64.948	5.32	67.181	0.06	65.652	0.232	67.376	0.49	8.146	9.3	8.088	1.04	9.343	6.2	9.646	2.05	9.488	0.151	9.213	0.104	9.875	0.0372	9.316	0.114	10.895	1.16	11.217	0.033	11.277	0.047	11.13	0.03	8.428	0.13	7.173	0.43	0	0
59.318	47	57.981	27.4	57.425	0.0206	67.244	10.3	69.067	3.58	66.95	5.35	69.273	0.06	67.685	0.241	69.484	0.51	8.398	9.7	8.335	1.08	9.672	6.5	9.955	2.19	9.819	0.159	9.525	0.112	10.201	0.0483	9.612	0.121	11.285	1.22	11.608	0.035	11.675	0.05	11.538	0.047	8.724	0.136	7.387	0.46	0	0
61.141	46.9	59.718	27.4	59.15	0.0224	69.309	10.4	71.195	3.63	68.995	5.42	71.409	0.07	69.76	0.25	71.636	0.54	8.652	10.1	8.586	1.13	10.01	6.7	10.268	2.31	10.159	0.152	9.845	0.109	10.532	0.091	9.91	0.132	11.685	1.29	12.009	0.034	12.082	0.049	11.955	0.081	9.027	0.142	7.604	0.49	0	0
63	46.7	61.486	27.4	60.903	0.0242	71.414	10.6	73.363	3.71	71.079	5.48	73.59	0.07	71.875	0.259	73.819	0.56	8.911	10.4	8.84	1.17	10.354	7	10.59	2.44	10.511	0.131	10.176	0.096	10.871	0.138	10.217	0.143	12.096	1.35	12.421	0.03	12.5	0.043	12.385	0.112	9.337	0.148	7.822	0.52	0	0
64.896	46.7	63.287	27.4	62.693	0.0261	73.56	10.6	75.575	3.75	73.202	5.52	75.808	0.07	74.033	0.268	76.054	0.57	9.175	10.9	9.099	1.22	10.708	7.2	10.912	2.57	10.868	0.118	10.51	0.088	11.211	0.179	10.525	0.152	12.513	1.41	12.841	0.028	12.924	0.039	12.82	0.145	9.65	0.155	8.042	0.55	0	0
66.831	46.5	65.122	27.4	64.514	0.0298	75.749	10.7	77.831	3.81	75.368	5.56	78.073	0.08	76.233	0.276	78.337	0.6	9.443	11.2	9.362	1.26	11.071	7.5	11.242	2.69	11.235	0.109	10.854	0.083	11.562	0.222	10.84	0.16	12.942	1.47	13.273	0.027	13.361	0.037	13.27	0.18	9.975	0.163	8.266	0.58	0	0
68.806	46.4	66.991	27.5	66.372	0.0326	77.982	10.7	80.13	3.84	77.577	5.57	80.382	0.08	78.476	0.285	80.66	0.62	9.713	11.6	9.628	1.3	11.443	7.8	11.576	2.82	11.61	0.099	11.205	0.078	11.916	0.268	11.16	0.17	13.382	1.56	13.709	0.025	13.807	0.034	13.731	0.209	10.309	0.172	8.494	0.61	0	0
